Project ID,Title,Researchers,Legal Basis,Datasets Used,Secure Research Service,Accreditation Date,Record ID,Year,Quarter,Quarter Label,substantive_domains,linkage_mode,analytical_purpose,cross_cutting_tags,rationale,primary_domain
2022/113,Share Schemes Evaluation,"Dano Meiske, London Economics
Clio Von Petersdorff, London Economics
Patrice Muller, London Economics
Pietro Guglielmi, London Economics
Shaan Devnani, London Economics",Digital Economy Act (2017) ,"Office for National Statistics: Business Structure Database UK, Longitudinal Inter-Departmental Business Register UK",Office for National Statistics Secure Research Service,2022-08-07,2022/113,2022,2022Q3,Q3 2022,Business & Productivity,Within-Domain Linkage,Policy Evaluation / Impact Analysis,,Assigned Business & Productivity because share schemes evaluation concerns firm-level outcomes; Within-Domain Linkage because BSD and LIDBR are both business-register datasets; Policy Evaluation / Impact Analysis because it evaluates a named share-scheme programme; no tag because no demographic comparison is central.,Business & Productivity
2022/114,On the Measurement of Disease Prevalence,"Sotiris Vandoros, King's College London
Sotiris Georganas, City University
Alina Velias, City University ",Digital Economy Act (2017) ,"Office for National Statistics / University of Oxford: Covid-19 Infection Survey UK, Covid-19 Infection Survey with Combined Vaccination Dataset",Office for National Statistics Secure Research Service,2022-07-18,2022/114,2022,2022Q3,Q3 2022,Health & Social Care; COVID-19 & Pandemic; Data Infrastructure & Methodology,Within-Domain Linkage,Methodological / Infrastructure Research,,"Assigned Health & Social Care and COVID-19 & Pandemic because it concerns disease prevalence measurement using COVID infection surveys, and Data Infrastructure & Methodology because the measurement of prevalence is the substantive object; Within-Domain Linkage because both datasets are COVID infection/vaccination health-domain products; Methodological / Infrastructure Research because the project develops/improves prevalence measurement methods; no tag because no demographic comparison is central.",Health & Social Care
2022/115,Food policy to meet UK climate goals,"Edward Manderson, University of Manchester
Krishna Brijmohun, University of Manchester",Digital Economy Act (2017) ,"Office for National Statistics: Consumer Prices Index, Living Costs and Food Survey",Office for National Statistics Secure Research Service,2022-01-08,2022/115,2022,2022Q1,Q1 2022,"Environment & Agriculture; Poverty, Wealth & Living Standards",Within-Domain Linkage,Descriptive Monitoring,,"Assigned Environment & Agriculture because the project examines food policy to meet UK climate goals, and Poverty, Wealth & Living Standards because it uses food and consumer price/cost data on household food spending; Within-Domain Linkage is hard to determine but Consumer Prices Index and Living Costs and Food Survey span price/cost and consumption — but both relate to household consumption/cost domain, so Within-Domain Linkage; Descriptive Monitoring because it characterises food consumption and price patterns relative to climate goals; no tag because no demographic comparison is central.",Environment & Agriculture
2022/117,Access and Representation within Elite Higher Education in the UK,"Adrian Weller, University of Cambridge
Umang Bhatt, University of Cambridge
Miri Zilka, University of Cambridge",Digital Economy Act (2017) ,Office for National Statistics: Universities and Colleges Admissions Service,Office for National Statistics Secure Research Service,2022-02-08,2022/117,2022,2022Q1,Q1 2022,Education & Skills,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Education & Skills because the focus is access and representation in elite higher education; Single-Dataset because only UCAS admissions data is listed; Descriptive Monitoring because it profiles access and representation patterns; demographic disparities tag because representation comparison across groups is central.,Education & Skills
2022/118,STEM skills inequity across the UK,"Andrew Pritchard, London Economics",Digital Economy Act (2017) ,Office for National Statistics: Labour Force Survey Person,Office for National Statistics Secure Research Service,2022-08-16,2022/118,2022,2022Q3,Q3 2022,Education & Skills; Labour Market & Employment,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Education & Skills and Labour Market & Employment because STEM skills inequity spans skills formation and workforce skills measured via the Labour Force Survey; Single-Dataset because only the LFS Person file is listed; Descriptive Monitoring because it characterises inequity across the UK; demographic disparities tag because inequity comparison across groups is central.,Education & Skills
2022/119,Open Innovation and Start-Up Firms,"Andrew Johnston, University of Coventry",Digital Economy Act (2017) ,Office for National Statistics: UK Innovation Survey,Office for National Statistics Secure Research Service,2022-07-22,2022/119,2022,2022Q3,Q3 2022,Business & Productivity,Single-Dataset,Outcome Tracking,,Assigned Business & Productivity because the focus is open innovation and start-up firms; Single-Dataset because only the UK Innovation Survey is listed; Outcome Tracking because it links open innovation activity to start-up firm outcomes; no tag because no demographic comparison is central.,Business & Productivity
2022/123,Evaluating the fairness of admissions to UK higher education,"Vikki Boliver, University of Durham
Stephen Gorard, University of Durham
Pallavi Banerjee, University of Exeter",Digital Economy Act (2017) ,Office for National Statistics: Universities and Colleges Admissions Service,Office for National Statistics Secure Research Service,2022-02-08,2022/123,2022,2022Q1,Q1 2022,Education & Skills,Single-Dataset,Descriptive Monitoring,Demographic disparities / equity tag,Assigned Education & Skills because the focus is fairness of higher education admissions; Single-Dataset because only UCAS data is listed; Descriptive Monitoring because it assesses fairness/distribution of admissions; demographic disparities tag because fairness comparison across applicant groups is central.,Education & Skills
2022/125,NIH Spatial uncertainty in small area analysis from survey and administrative data: generating better population estimates for England,"Jarvis Chen, Harvard University
Mahboubeh Parsaeian, Imperial College London
Frederic Bernard Jean-Pierre Piel, University of London
Emily Peterson, Emory University
Lance Waller, Emory University",Digital Economy Act (2017) ,"Office for National Statistics: Annual Population Survey, Annual Population Survey Longitudinal Data",Office for National Statistics Secure Research Service,2022-02-08,2022/125,2022,2022Q1,Q1 2022,Migration & Demographics; Data Infrastructure & Methodology,Within-Domain Linkage,Methodological / Infrastructure Research,,"Assigned Migration & Demographics because it concerns small-area population estimates, and Data Infrastructure & Methodology because the object is improving population estimates from survey/admin data; Within-Domain Linkage because both APS datasets are labour/population sources within one domain; Methodological / Infrastructure Research because it develops better estimation methods; no tag because no demographic comparison is central.",Migration & Demographics
2022/126,The business response to Covid-19: Technology adoption and impacts on performance,"Juliana Oliveira Cunha, London School of Economics and Political Science
Anna Sivropoulos-Valero, London School of Economics",Digital Economy Act (2017) ,"Office for National Statistics: Annual Business Survey, Business Structure Database, Business Structure Database: Longitudinal, Management and Expectations Survey, UK Innovation Survey",Office for National Statistics Secure Research Service,2022-02-08,2022/126,2022,2022Q1,Q1 2022,Business & Productivity; COVID-19 & Pandemic,Within-Domain Linkage,Outcome Tracking,,"Assigned Business & Productivity because the focus is technology adoption and firm performance, and COVID-19 & Pandemic because it studies the business response to Covid-19; Within-Domain Linkage because all listed datasets are business surveys within one domain; Outcome Tracking because it links technology adoption to performance impacts; no tag because no demographic comparison is central.",Business & Productivity
2022/127,Estimating capital utilisation for productivity statistics,"Josh Martin, Bank of England
Cain Baybutt, Office for National Statistics
Kyle Jones, Office for National Statistics",Digital Economy Act (2017) ,"Annual Population Survey, Labour Force Survey Person",Office for National Statistics Secure Research Service,2022-06-09,2022/127,2022,2022Q2,Q2 2022,Business & Productivity,Within-Domain Linkage,Methodological / Infrastructure Research,,Assigned Business & Productivity because the focus is estimating capital utilisation for productivity statistics; Within-Domain Linkage because APS and LFS are both labour-force population sources within one domain; Methodological / Infrastructure Research because the aim is producing productivity statistics estimates; no tag because no demographic comparison is central.,Business & Productivity
